gene_id,gene_name,NCBI_Entrez_id,ICGC_0492,ICGC_0491,ICGC_0459,ICGC_0443,ICGC_0498,ICGC_0500,ICGC_0497,ICGC_0501,ICGC_0452,ICGC_0447,ICGC_0441,ICGC_0440,ICGC_0437,ICGC_0438,ICGC_0435,ICGC_0436,ICGC_0434,ICGC_0432,ICGC_0428,ICGC_0425,ICGC_0427
ENSG00000157426,AASDH,132949,1464,243,708,435,774,830,880,1326,125,865,909,1257,1879,1293,714,1759,423,735,1047,404,1900
ENSG00000157429,ZNF19,7567,413,304,464,348,261,881,196,361,216,1011,386,478,1439,566,220,385,892,329,838,535,532
ENSG00000157445,CACNA2D3,55799,1210,43,29,1509,587,592,1067,542,427,199,3770,1061,1919,1137,83,383,1445,333,212,315,812
ENSG00000157450,RNF111,54778,1164,701,1090,670,1762,1705,794,1311,390,2046,1241,1481,2067,2951,1710,2488,1053,1075,2408,1226,2421
ENSG00000157456,CCNB2,9133,46,6,16,5,70,13,76,146,3,14,108,30,47,22,140,192,13,108,126,9,269
ENSG00000157470,FAM81A,145773,43,31,34,46,24,88,184,71,18,32,43,116,35,64,101,292,14,111,81,49,327
ENSG00000157483,MYO1E,4643,581,1691,560,142,607,1236,552,2399,299,904,198,409,1004,1023,1704,5148,305,1210,783,606,309
ENSG00000157500,APPL1,26060,3852,932,2680,1178,4960,4022,3022,5046,662,3525,6150,5194,5398,6257,3285,6791,1621,2203,2942,2433,5592
ENSG00000157502,MUM1L1,139221,4,15,3,2,1,126,192,31,209,225,0,54,0,56,142,99,575,847,3,149,1
ENSG00000157510,AFAP1L1,134265,425,417,437,75,222,191,116,574,124,292,147,178,733,264,784,544,87,335,440,184,1588
ENSG00000157514,TSC22D3,1831,1955,3356,3880,540,3339,2330,6613,9544,1735,3305,23091,4882,3445,9856,11650,9036,3591,4391,3585,1441,11223
ENSG00000157538,DSCR3,10311,632,439,748,361,989,1224,575,1264,237,1153,1773,1245,1340,1186,623,2255,629,599,827,505,1502
ENSG00000157540,DYRK1A,1859,3749,1454,3668,1794,4224,4287,2425,6013,814,4814,4398,4303,6919,5316,2599,9702,2333,2457,3033,2285,5228
ENSG00000157542,KCNJ6,3763,2128,941,503,188,2191,1862,181,406,276,2301,478,795,2378,1927,970,1966,900,730,1015,1013,1310
ENSG00000157551,KCNJ15,3772,5,11,9,25,2,291,3,104,188,244,3,273,20,36,69,123,8,63,12,8,6
ENSG00000157554,ERG,2078,463,601,429,162,239,331,160,853,110,375,212,404,622,390,1414,1270,252,546,140,266,580
ENSG00000157557,ETS2,2114,1757,1943,1404,505,562,1009,1441,9453,411,812,807,1119,2939,1118,8050,4332,1246,4031,753,655,1619
ENSG00000157570,TSPAN18,90139,99,278,109,29,46,114,25,177,69,83,65,89,131,142,146,405,98,100,73,115,57
ENSG00000157578,LCA5L,150082,118,42,257,67,95,109,107,196,41,109,418,236,278,101,65,284,146,58,156,62,263
ENSG00000157593,SLC35B2,100616124;347734,386,115,451,391,551,798,611,976,127,324,1150,697,550,432,665,1190,244,381,557,331,1720
ENSG00000157600,TMEM164,101928589;84187,1933,524,1175,1476,4522,4560,3676,1968,419,3458,3379,1643,3034,3787,1683,6830,1728,2641,3170,1848,3773
ENSG00000157601,MX1,4599,969,573,866,97,953,930,732,2261,217,1445,177,694,474,2281,348,3609,477,605,444,431,796
ENSG00000157613,CREB3L1,90993,7,132,42,144,155,173,45,321,138,222,118,31,157,63,147,355,61,128,125,428,4
ENSG00000157617,C2CD2,25966,317,553,216,153,86,534,433,1433,220,428,853,278,722,330,619,1462,282,635,444,231,597
ENSG00000157625,TAB3,257397,794,516,1457,517,2507,2717,1197,1772,725,2657,1129,2634,2202,3044,1239,3116,1574,1281,2082,1584,2041
ENSG00000157637,SLC38A10,124565,2374,2573,2237,3342,4458,12147,6337,5263,1308,8253,5124,2597,5506,5450,1971,5862,7634,6691,8318,4078,10291
ENSG00000157653,C9orf43,257169,119,33,48,15,48,50,58,67,39,135,85,45,98,128,31,59,86,44,157,30,80
ENSG00000157654,PALM2-AKAP2,445815;11217,396,327,935,70,471,166,152,1316,78,144,247,491,588,957,1312,995,56,333,170,19,216
ENSG00000157657,ZNF618,114991,2680,692,853,270,1253,3839,1508,935,495,4314,829,1208,4328,3086,634,5655,3020,1678,3934,1757,911
ENSG00000157680,DGKI,9162,21,50,32,12,37,50,21,139,90,26,1439,27,225,20,177,144,129,54,67,62,746
ENSG00000157693,C9orf91,203197,296,153,668,175,177,470,635,448,200,337,877,364,882,569,463,1556,1094,459,809,181,395
ENSG00000157703,SVOPL,136306,0,2,0,0,1,5,0,35,3,1,4,0,4,5,4,2,0,1,2,0,0
ENSG00000157734,SNX22,79856,128,53,21,14,106,64,272,23,77,79,190,73,177,11,88,110,196,37,428,62,258
ENSG00000157741,UBN2,254048,2242,1576,2840,1687,3755,5808,2710,2719,1027,6459,6732,3647,7904,5421,4020,8914,5531,4773,7772,2938,4129
ENSG00000157764,BRAF,673,1244,742,1730,923,1913,2429,1402,1255,381,2623,3517,2992,3301,2879,2073,3872,2096,1635,2565,1597,4305
ENSG00000157765,SLC34A2,10568,3,1,0,0,0,56,1,11,49,37,0,49,0,29,0,178,0,0,3,5,0
ENSG00000157766,ACAN,176,5,52,27,6,2,54,391,109,28,12,4,14,54,22,125,216,13,129,24,23,51
ENSG00000157778,PSMG3,84262,311,116,312,207,401,511,519,298,96,440,1206,699,472,823,306,1081,444,416,764,380,1333
ENSG00000157782,CABP1,9478,36,19,16,19,0,20,73,42,4,12,44,45,65,7,21,32,78,15,48,9,26
ENSG00000157796,WDR19,57728,2861,690,1231,677,1348,1377,3005,2136,332,1913,1399,2600,4486,2163,1947,3821,1731,1703,3949,952,2630
ENSG00000157800,SLC37A3,84255,618,538,709,561,1243,1392,1509,951,314,1185,3845,1697,1912,1465,1585,3512,1101,1410,1811,686,2129
ENSG00000157823,AP3S2,100526783;10239,1639,472,1030,724,2786,2558,1201,1016,433,2948,1807,1510,2092,3804,1010,3901,1182,1267,3018,1663,4404
ENSG00000157827,FMNL2,114793,1058,780,388,399,228,1470,1034,1404,241,761,3365,524,1767,1160,851,4466,1264,601,654,518,1157
ENSG00000157828,RPS4Y2,140032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000157833,GAREML,150946,134,54,27,10,126,27,21,46,31,65,27,14,170,77,145,264,40,87,247,33,66
ENSG00000157837,SPPL3,121665,1713,489,1366,551,1861,1585,1631,2213,345,1746,1609,1049,3455,2599,1163,3878,1285,1569,2211,854,1563
ENSG00000157851,DPYSL5,56896,35,17,26,48,4,39,1,16,29,46,104,16,147,19,76,65,64,8,117,39,40
ENSG00000157856,DRC1,92749,385,19,2,30,33,16,80,126,16,43,23,427,385,226,417,198,59,72,207,1,119
ENSG00000157869,RAB28,9364,847,234,781,229,647,478,814,1078,97,535,644,846,1078,818,878,1235,381,707,1007,339,1139
ENSG00000157870,FAM213B,127281,340,109,138,166,227,612,256,498,39,407,501,335,395,686,326,566,310,226,270,173,589
ENSG00000157873,TNFRSF14,8764,347,1012,144,28,181,974,70,676,395,138,436,116,753,1213,536,872,1409,605,1844,58,34
ENSG00000157881,PANK4,55229,516,336,349,239,364,777,417,567,90,700,419,564,722,833,611,790,475,357,571,443,658
ENSG00000157884,CIB4,130106,0,1,3,1,3,5,0,2,4,2,3,4,0,2,1,2,19,0,2,3,0
ENSG00000157890,MEGF11,84465,42,10,10,25,27,36,58,27,11,51,6,7,5,1,3,112,379,12,76,18,72
ENSG00000157895,C12orf43,64897,548,250,458,208,356,639,488,615,221,601,748,461,1369,641,268,940,604,369,1131,420,654
ENSG00000157911,PEX10,5192,449,111,318,322,438,583,415,562,80,636,932,729,478,988,533,833,342,304,391,293,1283
ENSG00000157916,RER1,11079,824,448,791,791,794,1389,1020,1348,252,1466,2051,1548,1131,2014,1587,2154,833,1004,1030,617,1962
ENSG00000157927,RADIL,55698,59,40,21,14,24,177,105,68,41,60,96,24,80,106,80,302,465,67,164,27,48
ENSG00000157933,SKI,6497,820,1571,741,462,721,1753,718,1677,313,1660,1233,818,1791,1775,2162,3016,1310,1223,1461,935,935
ENSG00000157954,WIPI2,26100,1396,642,1137,1152,2109,2429,2743,1520,387,2289,5196,3016,2323,2554,1888,4762,2457,1781,2070,1327,6153
ENSG00000157965,SSX8,280659,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157978,LDLRAP1,26119,2311,677,1449,733,1997,3915,316,219,360,2675,2747,2881,1100,6864,434,943,561,299,476,1239,1149
ENSG00000157985,AGAP1,116987,1022,1140,275,577,562,2456,752,1470,271,2106,1431,800,1845,2545,1228,3415,2462,919,1763,1277,2233
ENSG00000157992,KRTCAP3,200634,23,16,30,5,3,82,176,167,24,89,167,133,50,38,393,230,113,188,93,64,37
ENSG00000157999,ANKRD61,100310846,2,2,2,0,4,0,1,3,0,2,4,4,3,0,1,12,1,2,2,0,5
ENSG00000158006,PAFAH2,5051,451,156,392,372,481,838,568,444,115,910,1665,798,501,1318,632,1174,422,368,459,470,1669
ENSG00000158008,EXTL1,2134,67,22,2,2,54,9,6,93,3,63,1,4,16,28,5,19,3,1,3,0,185
ENSG00000158014,SLC30A2,7780,25,32,27,9,7,163,9,14,104,254,126,13,211,19,12,23,100,18,159,58,8
ENSG00000158019,BRE,9577,452,396,536,269,380,684,336,657,157,1007,843,1095,1055,1042,600,823,729,300,510,620,1467
ENSG00000158022,TRIM63,84676,3,0,0,1,0,7,1,4,0,4,0,9,0,1,0,0,1,0,0,1,0
ENSG00000158023,WDR66,144406,597,217,318,217,212,511,863,2247,303,474,596,507,1805,476,399,413,360,902,1853,272,703
ENSG00000158042,MRPL17,63875,776,104,604,472,443,484,910,1014,95,403,1674,1445,652,867,553,1210,269,578,581,252,1237
ENSG00000158050,DUSP2,1844,34,62,13,0,4,9,3,27,38,18,26,33,41,26,18,44,21,11,9,6,8
ENSG00000158055,GRHL3,57822,4,1,0,1,18,18,2,0,0,32,0,3,4,35,0,16,2,0,8,1,0
ENSG00000158062,UBXN11,91544,634,333,215,189,129,511,330,285,98,907,543,478,996,842,525,291,579,207,906,221,601
ENSG00000158077,NLRP14,338323,7,24,16,3,3,70,20,51,4,88,2,14,0,27,5,48,159,13,7,18,15
ENSG00000158079,PTPDC1,138639,763,352,520,89,908,737,888,2164,192,962,1480,624,941,2375,1042,2289,441,616,1532,1808,480
ENSG00000158089,GALNT14,79623,52,115,473,6,217,40,144,180,9,37,16,328,2270,77,57,113,283,91,14,26,821
ENSG00000158092,NCK1,4690,994,294,773,324,1180,681,703,968,156,714,2137,1147,945,2130,852,1642,345,525,646,444,1577
ENSG00000158104,HPD,3242,0,4,0,0,0,14,0,4,3,10,0,3,0,1,6,3,0,1,0,0,0
ENSG00000158106,RHPN1,114822,687,382,210,281,643,852,283,394,153,958,874,860,4650,485,108,295,1044,153,772,229,509
ENSG00000158109,TPRG1L,127262,1495,437,1408,1214,1597,2744,1283,1322,213,2430,3069,3239,1301,3815,1382,2907,821,1162,1207,1089,3797
ENSG00000158113,LRRC43,254050,89,26,8,0,93,25,3,67,53,94,13,36,64,29,26,114,110,70,172,26,3
ENSG00000158122,AAED1,195827,1265,392,652,116,1211,1118,796,925,322,1208,1479,1353,1759,2537,1714,2924,1002,655,1767,1191,1704
ENSG00000158125,XDH,7498,37,7,294,60,22,25,5,27,6,10,13,11,4,5,22,36,229,3,23,27,3
ENSG00000158156,XKR8,55113,76,64,60,73,305,270,193,147,48,198,394,166,122,446,217,767,221,64,171,53,135
ENSG00000158158,CNNM4,26504,345,254,132,189,759,601,296,411,96,713,479,525,737,671,495,543,615,310,277,334,378
ENSG00000158161,EYA3,2140,1023,635,878,423,2133,1581,826,1009,291,1742,1053,1257,2016,3674,1290,1763,983,850,1320,1275,1471
ENSG00000158163,DZIP1L,199221,18,208,14,4,19,316,28,140,68,63,132,395,88,39,134,128,592,25,42,73,116
ENSG00000158164,TMSB15A,286527;11013,24,3,3,2,18,1,22,107,3,8,13,7,9,2,68,88,1,57,24,3,67
ENSG00000158169,FANCC,2176,489,186,296,75,362,871,365,224,131,657,761,478,495,717,285,1144,381,412,732,378,317
ENSG00000158186,MRAS,22808,328,325,293,78,142,422,128,618,58,234,670,581,317,224,474,1087,140,272,91,134,608
ENSG00000158195,WASF2,10163,1635,2108,1702,621,2767,4047,1132,2641,610,3565,2039,1961,3052,5598,2632,4852,2625,1620,2098,2145,1515
ENSG00000158201,ABHD3,171586,512,93,178,200,1110,259,968,720,84,434,452,257,1077,1709,340,1464,253,321,691,326,690
ENSG00000158220,ESYT3,83850,42,64,23,11,15,99,5,50,68,106,88,15,309,31,20,42,179,56,157,115,9
ENSG00000158234,FAIM,55179,386,60,234,136,346,482,258,270,86,313,513,473,467,506,240,468,92,132,212,191,586
ENSG00000158246,FAM46B,115572,229,103,3,1,201,64,1,24,3,30,2,23,347,114,7,168,6,8,15,12,7
ENSG00000158258,CLSTN2,64084,3742,751,63,3753,11691,804,2099,276,85,9893,1628,3452,6145,9365,462,2712,2078,905,953,1843,3437
ENSG00000158270,COLEC12,81035,75,234,232,15,29,110,178,624,82,80,34,203,296,226,196,428,1268,106,161,59,24
ENSG00000158286,RNF207,388591,220,268,245,115,84,425,4,186,127,747,183,57,670,318,114,104,404,65,558,299,132
ENSG00000158290,CUL4B,8450,2341,1201,2417,1357,4528,4958,6328,6073,718,4342,8173,5062,2998,8884,5469,9239,1977,4652,4349,3399,6494
ENSG00000158292,GPR153,387509,32,171,27,70,339,82,10,377,38,155,292,56,86,207,202,520,134,37,77,63,1324
ENSG00000158296,SLC13A3,64849,2,27,14,1,1,22,10,31,25,34,3,12,7,10,24,76,41,10,22,2,4
ENSG00000158301,GPRASP2,100528062;114928,2866,371,1228,1081,2707,2257,3093,4442,179,2429,2683,3770,2522,4913,2280,5250,1842,1632,2610,1359,7142
ENSG00000158315,RHBDL2,54933,12,22,18,4,9,24,5,15,28,42,2,14,170,12,19,20,76,10,122,47,4
ENSG00000158321,AUTS2,26053,335,526,2184,306,362,1016,467,265,208,1205,502,441,1865,446,420,1267,1167,637,1316,474,57
ENSG00000158352,SHROOM4,57477,406,1012,393,137,171,353,100,1099,147,361,149,273,1167,369,1474,702,312,675,278,381,150
ENSG00000158373,HIST1H2BD,3017,766,104,465,301,1259,1222,714,2204,128,452,855,1273,742,1323,2326,1564,1010,1245,793,388,1753
ENSG00000158402,CDC25C,995,14,0,6,1,17,1,21,48,3,4,84,10,23,8,49,74,5,37,18,5,85
ENSG00000158406,HIST1H4H,554313;121504;8370;8368;8366;8367;8365;8364;8362;8363;8361;8360;8359;8294,425,130,433,286,314,161,876,895,49,146,644,424,260,855,988,1723,239,452,443,206,989
ENSG00000158411,MITD1,129531,243,159,275,108,276,376,156,311,87,421,493,598,506,485,336,489,407,177,331,205,414
ENSG00000158417,EIF5B,9669,1229,744,920,722,2097,2074,1412,1342,387,1910,2359,2090,1936,2763,1590,2942,1102,1029,1422,1396,2858
ENSG00000158423,RIBC1,158787,215,15,33,40,98,58,176,187,24,123,138,115,144,127,194,164,224,69,230,64,169
ENSG00000158427,TMSB15B,286527;11013,277,111,76,4,232,302,288,348,70,422,105,483,365,483,109,342,383,280,366,210,91
ENSG00000158428,C2orf62,375307,78,23,23,52,8,42,19,48,37,45,156,33,154,3,16,27,376,19,138,59,15
ENSG00000158435,CNOT11,55571,598,310,482,296,1395,924,822,1063,142,892,1729,1285,993,1964,1364,1729,537,772,794,562,1520
ENSG00000158445,KCNB1,3745,1852,261,46,540,1925,1730,2889,2760,107,853,2412,690,3095,990,2458,4667,2006,1897,2394,677,2365
ENSG00000158457,TSPAN33,340348,246,108,22,90,3475,928,1029,118,155,950,4716,1210,980,1033,156,1377,391,449,172,196,561
ENSG00000158458,NRG2,9542,72,7,575,102,23,45,70,135,38,40,821,332,226,18,21,304,403,63,125,18,159
ENSG00000158467,AHCYL2,23382,852,211,1550,890,1628,1334,1564,810,264,1327,2802,1994,2064,1836,877,3339,1151,1390,1660,738,1670
ENSG00000158470,B4GALT5,9334,1506,537,522,462,1449,944,1956,2240,148,902,628,1168,2502,2646,1647,3913,912,1202,850,460,1101
ENSG00000158473,CD1D,912,51,28,35,1,19,44,30,189,36,32,32,31,39,66,104,122,25,66,26,28,18
ENSG00000158477,CD1A,909,14,0,2,0,5,2,0,9,4,3,0,3,10,13,0,14,14,2,26,2,0
ENSG00000158480,SPATA2,9825,350,188,196,107,452,477,183,278,78,480,272,186,1022,625,202,635,553,293,528,204,215
ENSG00000158481,CD1C,911,71,35,32,0,18,26,0,32,68,65,4,21,53,153,6,96,38,6,38,10,3
ENSG00000158482,SNX29P1,NA,37,31,17,4,26,116,1,22,53,140,16,5,78,57,8,51,57,10,115,38,12
ENSG00000158483,FAM86C1,55199,97,28,118,87,71,85,97,83,23,73,136,124,120,71,40,203,99,59,69,44,133
ENSG00000158485,CD1B,910,11,4,1,0,2,0,0,1,8,5,0,1,6,13,0,1,3,0,3,0,0
ENSG00000158486,DNAH3,55567,5,6,8,6,1,12,17,24,3,5,8,2,51,9,6,10,60,4,35,13,132
ENSG00000158488,CD1E,913,33,15,21,0,17,6,0,20,92,74,1,5,38,161,3,41,30,6,20,17,0
ENSG00000158497,HMHB1,57824,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1
ENSG00000158516,CPA2,1358,2,23,29,8,9,41648,18,17,23263,60565,313,134,13,1,1,406,11,2,227,1,19
ENSG00000158517,NCF1,653361,20,23,10,6,10,29,43,37,56,24,13,27,65,26,19,157,31,5,23,5,30
ENSG00000158525,CPA5,93979,1,5,2,1,3,17,131,22,4,13,47,4,0,11,6,123,27,7,9,10,191
ENSG00000158526,TSR2,90121,715,204,631,393,1514,1064,1252,1708,103,1112,1808,1561,586,2178,986,2669,901,694,931,540,3297
ENSG00000158528,PPP1R9A,55607,2538,792,4766,2222,4631,5341,3197,1557,766,4709,6366,7916,8719,4011,2131,6088,5993,2583,4450,2706,5853
ENSG00000158545,ZC3H18,124245,545,599,792,432,459,1274,523,729,203,1393,855,626,1246,751,469,1257,1504,437,1076,714,1041
ENSG00000158552,ZFAND2B,130617,582,312,286,199,365,904,244,347,103,1073,579,972,895,1157,349,756,495,269,500,441,882
ENSG00000158553,POM121L2,94026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,5,0
ENSG00000158555,GDPD5,81544,75,134,34,40,42,331,82,175,73,131,26,53,131,50,55,336,126,47,131,49,66
ENSG00000158560,DYNC1I1,1780,1203,351,991,720,2989,1165,870,410,291,1430,473,4271,2692,5028,752,4440,2116,707,1606,705,3693
ENSG00000158571,PFKFB1,5207,12,6,8,0,9,21,6,14,5,24,11,3,26,13,6,8,17,9,12,3,8
ENSG00000158578,ALAS2,212,0,4,0,4,1,7,0,2,0,4,4,1,0,0,8,11,1,3,2,2,69
ENSG00000158604,TMED4,222068,4202,843,3691,2615,8620,5476,6807,5397,763,6269,10024,7648,6677,10083,7932,12121,3481,5076,6622,2538,20176
ENSG00000158615,PPP1R15B,84919,2268,2045,1995,1043,3780,3561,1875,2741,654,3300,6507,3921,3665,5178,2489,4287,1767,1923,3815,2540,4097
ENSG00000158623,COPG2,26958,510,131,688,424,700,280,604,438,83,464,1254,1764,718,1059,535,1302,311,577,541,237,1269
ENSG00000158636,C11orf30,56946,843,463,680,373,502,751,618,980,190,882,708,661,1608,738,746,1393,1019,722,956,569,461
ENSG00000158639,PAGE5,90737,0,0,0,0,7,0,0,15,0,0,0,1,0,0,0,0,0,0,0,2,0
ENSG00000158669,AGPAT6,137964,1788,690,1600,1032,2251,2122,1529,1828,334,1926,2558,1992,3822,2842,2171,3063,1810,1246,1336,939,2665
ENSG00000158683,PKD1L1,168507,22,30,36,10,14,31,10,67,34,24,15,15,225,20,100,49,47,34,113,17,35
ENSG00000158691,ZSCAN12,9753,374,190,606,202,319,503,398,472,126,454,644,630,986,537,682,920,431,381,821,549,573
ENSG00000158710,TAGLN2,8407,3774,1268,477,888,4440,3549,2341,5411,447,4585,1495,6140,3668,11159,10113,6343,2245,2871,3966,1998,5614
ENSG00000158711,ELK4,2005,2061,1678,2512,788,4512,3524,2299,3418,821,3166,2903,3420,3696,5335,3259,6705,1853,2769,4140,2086,2375
ENSG00000158714,SLAMF8,56833,26,56,55,3,14,45,89,159,60,50,8,22,18,98,34,215,168,29,22,8,23
ENSG00000158715,SLC45A3,85414,20,155,145,3,33,55,8,59,34,43,5,86,137,100,52,88,192,12,45,14,10
ENSG00000158716,DUSP23,54935,93,51,98,35,100,221,115,271,34,264,254,214,99,631,348,441,124,167,227,123,334
ENSG00000158717,RNF166,115992,213,241,230,107,139,334,177,327,146,290,401,224,327,283,159,443,292,129,255,115,310
ENSG00000158731,OR10J6P,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
ENSG00000158747,NBL1,100532736;4681,1008,1250,872,1932,505,2918,564,2416,216,1896,6071,576,1104,1804,651,6136,5993,343,1790,1164,2934
ENSG00000158748,HTR6,3362,0,0,1,0,0,0,0,1,0,2,2,0,0,0,1,1,0,0,0,0,0
ENSG00000158764,ITLN2,142683,18,0,0,0,4,1,0,1,0,0,13,0,1,0,2,0,1,0,0,0,4
ENSG00000158769,F11R,50848,1943,560,1435,725,2275,3376,2393,3778,473,2633,5340,2297,3288,3270,2076,5468,1516,1875,3424,1671,759
ENSG00000158773,USF1,7391,377,234,305,254,268,653,409,548,135,621,647,640,697,828,701,873,408,296,811,309,627
ENSG00000158786,PLA2G2F,64600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
ENSG00000158792,SPATA2L,124044,271,212,122,83,285,196,170,164,39,384,300,232,220,328,119,363,276,96,181,296,220
ENSG00000158793,NIT1,4817,338,168,294,229,196,576,356,552,108,622,1383,659,472,488,684,639,353,273,672,284,915
ENSG00000158796,DEDD,9191,418,231,270,247,363,568,331,476,95,629,745,802,500,979,630,890,291,340,635,292,706
ENSG00000158805,ZNF276,92822,432,717,628,344,216,1108,232,421,254,1300,806,424,994,444,278,490,1205,241,871,523,459
ENSG00000158806,NPM2,10361,197,122,137,286,272,471,185,197,44,242,112,658,593,165,127,299,505,117,214,149,210
ENSG00000158813,EDA,1896,144,88,91,92,846,725,841,626,78,592,343,127,122,921,369,1408,1189,449,518,317,258
ENSG00000158815,FGF17,8822,28,39,23,33,6,92,18,35,18,78,5,45,256,15,26,12,292,17,82,37,4
ENSG00000158816,VWA5B1,127731,96,127,65,77,172,140,478,231,260,181,374,177,2009,24,270,358,1669,555,767,217,246
ENSG00000158825,CDA,978,16,21,6,6,4,11,15,63,2,17,48,33,23,9,128,32,8,17,1,16,14
ENSG00000158828,PINK1,65018,2160,907,1108,1540,4174,3364,2423,2367,241,2541,3831,3405,2494,4769,3228,5263,1199,1726,1500,1266,6504
ENSG00000158850,B4GALT3,8703,615,270,459,358,622,1262,550,769,99,1212,3385,1393,568,1332,915,1482,534,516,1061,618,2554
ENSG00000158856,DMTN,2039,1284,403,711,1149,2410,3358,1090,1177,144,2218,2162,3975,4135,2034,1662,1062,1401,893,573,1489,2707
ENSG00000158859,ADAMTS4,9507,465,1712,473,77,176,162,54,1828,178,206,178,459,1069,310,1059,376,278,863,589,858,120
ENSG00000158863,FAM160B2,64760,750,851,414,470,797,1541,305,662,303,1411,1127,805,3116,831,474,990,2025,390,1095,608,698
ENSG00000158864,NDUFS2,4720,1173,468,720,741,906,1223,1018,1355,235,1440,2978,2080,1584,3020,1350,2011,791,756,2079,724,3109
ENSG00000158865,SLC5A11,115584,10,5,2,1,1,2,8,0,0,13,4,2,0,0,4,0,18,6,24,3,8
ENSG00000158869,FCER1G,2207,101,83,97,22,24,71,261,288,20,50,39,156,69,88,201,1377,83,93,44,54,85
ENSG00000158874,APOA2,336,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000158882,TOMM40L,84134,162,91,149,104,222,298,149,309,34,245,364,263,344,394,240,478,113,136,285,138,308
ENSG00000158887,MPZ,4359,19,62,58,5,29,31,19,75,15,57,12,25,33,9,38,41,90,22,60,35,22
ENSG00000158901,WFDC8,90199,6,20,8,4,3,24,1,3,7,32,2,2,87,5,11,10,34,6,51,20,2
ENSG00000158941,CCAR2,57805,1930,791,1265,1190,2330,2530,1359,1825,333,2199,2903,2156,5970,2694,1591,2786,3238,1121,1788,1180,2787
ENSG00000158955,WNT9B,7484,13,36,15,6,55,42,92,20,31,44,128,9,158,6,36,11,82,25,119,33,79
ENSG00000158966,CACHD1,57685,124,241,311,39,87,247,84,274,135,290,58,278,280,181,280,584,432,166,94,59,95
ENSG00000158985,CDC42SE2,56990,4769,599,3065,2349,5313,3035,6068,5047,622,1994,9850,8391,5473,5496,3605,11178,598,3188,2816,2063,15104
ENSG00000158987,RAPGEF6,51735,1728,781,2288,1286,1546,1880,1734,2975,792,1810,3038,2657,4379,2954,2673,4969,2127,1986,3622,1380,3404
ENSG00000159023,EPB41,2035,644,477,737,750,2133,2334,1295,1300,396,2160,2211,2056,1605,3013,1440,2730,1270,837,1490,1430,1442
ENSG00000159055,MIS18A,54069,210,29,145,87,211,117,173,368,23,126,569,196,270,221,90,474,78,124,100,55,184
ENSG00000159063,ALG8,79053,462,112,365,326,315,243,645,657,90,279,773,782,674,499,379,1331,241,462,490,170,765
ENSG00000159069,FBXW5,54461,1439,943,843,714,2011,2579,2195,1718,374,2481,7456,1471,1777,2237,1757,3504,1782,1932,2972,1300,5491
ENSG00000159079,C21orf59,56683,1388,220,561,405,891,639,838,1365,103,747,1786,1446,1082,1511,610,2185,236,352,674,331,2316
ENSG00000159082,SYNJ1,8867,979,433,1787,1251,1776,1028,959,1135,234,988,950,1449,2441,1087,780,6396,556,838,1395,511,2392
ENSG00000159086,PAXBP1,94104,1309,959,1106,500,1275,1950,654,1966,581,2297,899,1490,3642,1014,1015,2033,1699,747,1868,990,1376
ENSG00000159110,IFNAR2,3455,443,379,437,227,534,689,424,1334,236,698,627,595,892,741,834,2399,694,904,416,457,952
ENSG00000159111,MRPL10,124995,427,138,327,338,484,638,747,814,85,592,1904,791,434,1299,402,1413,563,476,504,337,926
ENSG00000159123,DMRTC1,728656;63947,2,2,24,4,0,27,9,3,1,19,3,23,22,2,8,13,29,28,17,9,54
ENSG00000159128,IFNGR2,3460,854,431,405,384,972,1243,1054,2777,200,583,1649,713,625,910,1057,3991,639,916,565,471,2027
ENSG00000159131,GART,2618,1049,434,860,517,1244,1080,743,1342,374,1180,2249,1317,2004,1778,707,2620,746,737,1182,829,2004
ENSG00000159140,SON,6651,17860,6372,13687,8858,17315,22023,7340,17123,4276,21064,14596,12161,30099,19996,9343,31038,10336,11627,16743,10488,12705
ENSG00000159147,DONSON,29980,122,137,95,78,194,265,153,445,61,362,253,199,454,186,201,476,133,173,325,133,157
ENSG00000159164,SV2A,9900,1789,220,1548,1516,1913,2068,1574,1202,102,2880,2685,2002,2208,5208,1122,2979,1433,1333,596,643,4557
ENSG00000159166,LAD1,3898,47,7,8,551,14,156,222,395,97,149,2588,579,653,24,20,327,6,198,9,22,10
ENSG00000159167,STC1,6781,1195,532,340,105,746,186,435,17263,73,381,1230,287,1371,258,12461,746,522,4343,449,767,322
ENSG00000159173,TNNI1,7135,12,24,22,6,5,62,2,15,32,56,3,7,160,6,10,14,84,14,167,50,3
